datetime,ambient_temperature,object_temperature,latitude,longitude,altitude
2024-04-04 11:07:02.170557,10.17,15.97,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.270366,10.15,15.93,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.370535,10.15,15.93,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.470625,10.15,15.93,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.570121,10.15,15.93,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.669815,10.15,15.93,40.3467623,-74.6117883,37.11
2024-04-04 11:07:02.770110,10.15,15.93,40.3467624,-74.6117883,37.09
2024-04-04 11:07:02.870156,10.13,15.91,40.3467624,-74.6117883,37.09
2024-04-04 11:07:02.970033,10.15,15.91,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.070282,10.15,15.85,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.170805,10.13,15.81,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.269752,10.13,15.81,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.369913,10.13,15.89,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.470184,10.11,15.83,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.569978,10.11,15.83,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.669808,10.11,15.89,40.3467624,-74.6117883,37.09
2024-04-04 11:07:03.770002,10.11,15.71,40.3467628,-74.6117883,37.09
2024-04-04 11:07:03.869994,10.09,15.71,40.3467628,-74.6117883,37.09
2024-04-04 11:07:03.969989,10.11,15.83,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.069694,10.11,16.07,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.172046,10.11,15.75,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.270258,10.09,15.75,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.370614,10.09,15.95,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.476372,10.07,15.99,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.571937,10.07,15.99,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.670728,10.07,15.89,40.3467628,-74.6117883,37.09
2024-04-04 11:07:04.770209,10.07,15.79,40.346763,-74.6117885,37.07
2024-04-04 11:07:04.870138,10.09,15.79,40.346763,-74.6117885,37.07
2024-04-04 11:07:04.970113,10.09,15.77,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.070070,10.09,15.85,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.169767,10.09,15.85,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.270092,10.09,15.97,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.370565,10.07,16.09,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.470628,10.07,16.09,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.570351,10.07,15.63,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.670160,10.07,15.75,40.346763,-74.6117885,37.07
2024-04-04 11:07:05.769893,10.09,15.75,40.3467631,-74.6117887,37.05
2024-04-04 11:07:05.869944,10.09,15.57,40.3467631,-74.6117887,37.05
2024-04-04 11:07:05.969981,10.05,15.79,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.069943,10.07,15.79,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.169950,10.07,15.77,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.269945,10.05,15.75,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.370934,10.05,15.75,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.471501,10.07,15.83,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.570239,10.07,15.69,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.670759,10.07,15.69,40.3467631,-74.6117887,37.05
2024-04-04 11:07:06.770889,10.07,15.75,40.346763,-74.6117888,37.02
2024-04-04 11:07:06.872153,10.07,15.67,40.346763,-74.6117888,37.02
2024-04-04 11:07:06.971815,10.05,15.81,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.069816,10.05,15.81,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.169803,10.05,15.83,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.270668,10.07,15.59,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.369987,10.03,15.59,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.470127,10.03,15.61,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.570048,10.07,15.81,40.346763,-74.6117888,37.02
2024-04-04 11:07:07.671557,10.05,15.81,40.3467633,-74.611789,37.03
2024-04-04 11:07:07.770679,10.05,16.01,40.3467633,-74.611789,37.03
2024-04-04 11:07:07.869913,10.05,15.87,40.3467633,-74.611789,37.03
2024-04-04 11:07:07.970160,10.05,15.87,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.069854,10.05,15.95,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.169877,10.07,15.81,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.269882,10.05,15.81,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.369837,10.05,15.83,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.469831,10.03,15.95,40.3467633,-74.611789,37.03
2024-04-04 11:07:08.570055,10.05,15.95,40.3467635,-74.611789,37.04
2024-04-04 11:07:08.671786,10.05,15.69,40.3467635,-74.611789,37.04
2024-04-04 11:07:08.770865,10.07,16.03,40.3467635,-74.611789,37.04
2024-04-04 11:07:08.870512,10.05,16.03,40.3467635,-74.611789,37.04
2024-04-04 11:07:08.970151,10.03,15.71,40.3467635,-74.611789,37.04
2024-04-04 11:07:09.070555,10.03,15.99,40.3467635,-74.611789,37.04
2024-04-04 11:07:09.170105,10.03,15.99,40.3467635,-74.611789,37.04
2024-04-04 11:07:09.270802,10.05,16.05,40.3467635,-74.611789,37.04
2024-04-04 11:07:09.370433,10.05,16.17,40.3467635,-74.611789,37.04
2024-04-04 11:07:09.471079,10.05,15.73,40.3467639,-74.611789,37.03
2024-04-04 11:07:09.570090,10.03,15.73,40.3467639,-74.611789,37.03
2024-04-04 11:07:09.669953,10.03,15.65,40.3467639,-74.611789,37.03
2024-04-04 11:07:09.769790,10.01,15.77,40.3467639,-74.611789,37.03
2024-04-04 11:07:09.869763,10.05,15.77,40.3467639,-74.611789,37.03
2024-04-04 11:07:09.970394,10.05,15.75,40.3467639,-74.611789,37.03
2024-04-04 11:07:10.070366,10.07,15.85,40.3467639,-74.611789,37.03
2024-04-04 11:07:10.170617,10.03,15.85,40.3467639,-74.611789,37.03
2024-04-04 11:07:10.269906,10.03,15.67,40.3467639,-74.611789,37.03
2024-04-04 11:07:10.369912,10.07,15.75,40.3467639,-74.611789,37.03
2024-04-04 11:07:10.469909,10.07,15.75,40.3467643,-74.611789,37.04
2024-04-04 11:07:10.569904,10.07,15.85,40.3467643,-74.611789,37.04
2024-04-04 11:07:10.669858,10.03,15.77,40.3467643,-74.611789,37.04
2024-04-04 11:07:10.769945,10.05,15.77,40.3467643,-74.611789,37.04
2024-04-04 11:07:10.874986,10.05,15.83,40.3467643,-74.611789,37.04
2024-04-04 11:07:10.970707,10.05,15.85,40.3467643,-74.611789,37.04
2024-04-04 11:07:11.069878,10.05,15.85,40.3467643,-74.611789,37.04
2024-04-04 11:07:11.171167,10.05,15.77,40.3467643,-74.611789,37.04
2024-04-04 11:07:11.271915,10.07,15.95,40.3467643,-74.611789,37.04
2024-04-04 11:07:11.370040,10.03,15.95,40.3467643,-74.611789,37.04
2024-04-04 11:07:11.470822,10.03,15.69,40.3467645,-74.6117891,37.05
2024-04-04 11:07:11.569992,10.07,15.83,40.3467645,-74.6117891,37.05
2024-04-04 11:07:11.669973,10.07,15.83,40.3467645,-74.6117891,37.05
2024-04-04 11:07:11.770183,10.03,15.79,40.3467645,-74.6117891,37.05
2024-04-04 11:07:11.869838,10.03,15.93,40.3467645,-74.6117891,37.05
2024-04-04 11:07:11.969888,10.05,15.93,40.3467645,-74.6117891,37.05
2024-04-04 11:07:12.070098,10.05,15.87,40.3467645,-74.6117891,37.05
2024-04-04 11:07:12.170840,10.05,15.85,40.3467645,-74.6117891,37.05
2024-04-04 11:07:12.270223,10.07,15.87,40.3467645,-74.6117891,37.05
2024-04-04 11:07:12.370022,10.05,15.87,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.469888,10.05,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.569930,10.03,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.669925,10.05,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.769903,10.05,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.869930,10.05,15.95,40.3467649,-74.6117892,37.06
2024-04-04 11:07:12.969917,10.05,15.95,40.3467649,-74.6117892,37.06
2024-04-04 11:07:13.069727,10.05,15.87,40.3467649,-74.6117892,37.06
2024-04-04 11:07:13.170740,10.05,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:13.273470,10.07,15.85,40.3467649,-74.6117892,37.06
2024-04-04 11:07:13.370742,10.07,15.79,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.471268,10.05,15.93,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.570385,10.07,15.93,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.669743,10.07,15.71,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.769802,10.05,15.73,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.870100,10.07,15.73,40.3467653,-74.6117892,37.08
2024-04-04 11:07:13.970045,10.07,15.85,40.3467653,-74.6117892,37.08
2024-04-04 11:07:14.069963,10.03,16.03,40.3467653,-74.6117892,37.08
2024-04-04 11:07:14.169979,10.07,16.03,40.3467653,-74.6117892,37.08
2024-04-04 11:07:14.269997,10.07,16.01,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.370123,10.05,15.87,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.469982,10.07,15.87,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.569749,10.07,15.99,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.669788,10.07,15.81,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.769873,10.09,15.81,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.869926,10.09,15.85,40.3467659,-74.6117892,37.09
2024-04-04 11:07:14.969924,10.09,15.79,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.069886,10.05,15.93,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.169945,10.07,15.93,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.269825,10.07,15.81,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.370277,10.05,15.93,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.470155,10.07,15.93,40.3467659,-74.6117892,37.09
2024-04-04 11:07:15.569896,10.07,15.99,40.3467664,-74.6117891,37.08
2024-04-04 11:07:15.670114,10.03,15.97,40.3467664,-74.6117891,37.08
2024-04-04 11:07:15.771514,10.07,15.97,40.3467664,-74.6117891,37.08
2024-04-04 11:07:15.870286,10.07,15.89,40.3467664,-74.6117891,37.08
2024-04-04 11:07:15.970024,10.05,15.85,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.069913,10.05,15.85,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.170007,10.05,15.77,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.270283,10.05,15.93,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.369852,10.03,15.93,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.469877,10.03,15.79,40.3467664,-74.6117891,37.08
2024-04-04 11:07:16.570647,10.05,15.65,40.3467669,-74.6117889,37.04
2024-04-04 11:07:16.671221,10.07,15.65,40.3467669,-74.6117889,37.04
2024-04-04 11:07:16.770685,10.07,15.65,40.3467669,-74.6117889,37.04
2024-04-04 11:07:16.870561,10.07,15.65,40.3467669,-74.6117889,37.04
2024-04-04 11:07:16.969877,10.07,15.65,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.069931,10.05,15.83,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.169922,10.05,15.85,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.269914,10.07,15.85,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.370047,10.05,15.87,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.469913,10.05,15.77,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.578483,10.05,15.75,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.670666,10.03,15.75,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.770226,10.03,15.93,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.869850,10.07,15.81,40.3467669,-74.6117889,37.04
2024-04-04 11:07:17.970520,10.05,15.81,40.3467669,-74.6117889,37.04
2024-04-04 11:07:18.070152,10.05,15.93,40.3467669,-74.6117889,37.04
2024-04-04 11:07:18.169962,10.05,15.79,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.269946,10.07,15.79,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.369987,10.07,15.85,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.470203,10.07,15.59,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.570010,10.05,15.59,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.669971,10.05,15.41,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.769892,10.03,15.45,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.870349,10.01,15.45,40.3467673,-74.6117886,37.01
2024-04-04 11:07:18.970745,10.01,15.27,40.3467673,-74.6117886,37.01
2024-04-04 11:07:19.069979,10.03,14.77,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.169723,10.05,14.77,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.269850,10.05,14.49,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.369919,10.01,14.99,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.469935,9.99,14.99,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.569915,10.01,15.27,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.669928,10.01,15.63,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.769756,9.97,15.63,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.870726,9.97,15.57,40.3467677,-74.6117885,37.01
2024-04-04 11:07:19.971221,9.97,16.13,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.071437,9.99,16.27,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.170650,9.97,16.27,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.270553,9.97,16.45,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.369932,9.97,16.77,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.470430,9.97,16.77,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.570939,9.97,17.31,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.670514,9.97,17.69,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.769925,9.97,17.69,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.869838,9.97,17.13,40.346768,-74.6117882,37.04
2024-04-04 11:07:20.969964,9.95,17.19,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.069789,9.97,17.19,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.170471,9.97,17.21,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.270777,9.97,17.29,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.369844,9.95,17.29,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.469900,9.95,17.59,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.569920,9.93,17.33,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.669932,9.93,17.33,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.769934,9.93,17.39,40.3467689,-74.6117875,37.19
2024-04-04 11:07:21.869914,9.93,17.41,40.3467693,-74.6117856,38.11
2024-04-04 11:07:21.970319,9.93,17.41,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.070189,9.93,17.29,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.170192,9.91,16.79,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.270859,9.93,16.79,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.372714,9.91,16.63,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.471119,9.91,17.13,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.570375,9.91,17.13,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.669883,9.91,17.79,40.3467693,-74.6117856,38.11
2024-04-04 11:07:22.770528,9.91,18.21,40.3467694,-74.6117853,40.0
2024-04-04 11:07:22.870144,9.93,18.13,40.3467694,-74.6117853,40.0
2024-04-04 11:07:22.970093,9.89,18.13,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.070172,9.89,17.43,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.170492,9.93,17.41,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.270283,9.89,17.41,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.369843,9.89,17.37,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.470547,9.89,17.27,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.570064,9.93,17.27,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.669870,9.93,17.27,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.769829,9.91,16.71,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.869906,9.87,16.71,40.3467694,-74.6117853,40.0
2024-04-04 11:07:23.969940,9.87,15.51,40.3467694,-74.6117853,40.0
2024-04-04 11:07:24.070034,9.91,15.37,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.169976,9.87,15.37,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.272711,9.87,15.53,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.370832,9.87,15.75,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.469959,9.87,15.75,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.570685,9.87,16.37,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.671165,9.89,16.59,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.770510,9.91,16.59,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.869947,9.91,16.57,40.3467676,-74.6117864,42.51
2024-04-04 11:07:24.969918,9.85,17.29,40.3467676,-74.6117864,42.51
2024-04-04 11:07:25.069973,9.87,17.29,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.170077,9.83,16.75,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.270347,9.83,16.73,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.369804,9.85,16.73,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.470079,9.87,16.63,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.570380,9.87,17.19,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.669972,9.81,16.89,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.769901,9.79,16.89,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.869760,9.79,17.19,40.3467677,-74.6117864,45.03
2024-04-04 11:07:25.970048,9.81,17.47,40.3467677,-74.6117864,45.03
2024-04-04 11:07:26.069944,9.77,17.47,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.169948,9.77,17.19,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.269942,9.81,17.65,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.369920,9.77,17.65,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.470627,9.77,17.89,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.571119,9.79,17.87,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.671233,9.79,17.87,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.770965,9.79,17.95,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.869936,9.77,18.03,40.3467667,-74.6117879,47.54
2024-04-04 11:07:26.970536,9.77,18.03,40.3467667,-74.6117879,47.54
2024-04-04 11:07:27.070808,9.77,18.05,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.170085,9.75,17.87,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.270432,9.77,17.87,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.370088,9.77,18.11,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.469883,9.75,18.05,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.569839,9.75,18.05,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.670016,9.75,17.97,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.769821,9.73,17.93,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.869799,9.77,17.93,40.3467686,-74.6117888,49.97
2024-04-04 11:07:27.970496,9.73,18.03,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.069854,9.73,17.85,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.169820,9.73,17.85,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.269865,9.73,17.81,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.369912,9.73,17.61,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.469943,9.73,17.75,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.569935,9.73,17.75,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.669694,9.73,17.97,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.770160,9.71,17.79,40.3467688,-74.6117882,52.27
2024-04-04 11:07:28.870210,9.71,17.79,40.3467692,-74.6117872,54.43
2024-04-04 11:07:28.970662,9.71,17.97,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.072866,9.67,17.91,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.170523,9.67,17.91,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.270368,9.67,17.89,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.369900,9.65,17.65,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.470493,9.67,17.65,40.3467692,-74.6117872,54.43
2024-04-04 11:07:29.570038,9.67,17.71,40.3467692,-74.6117872,54.43
