datetime,ambient_temperature,object_temperature,latitude,longitude,altitude
2024-04-04 10:56:06.646969,11.55,22.63,-1,-1,-1
2024-04-04 10:56:06.746367,11.55,22.97,-1,-1,-1
2024-04-04 10:56:06.846527,11.51,22.85,-1,-1,-1
2024-04-04 10:56:06.946287,11.51,22.85,-1,-1,-1
2024-04-04 10:56:07.046187,11.51,22.11,-1,-1,-1
2024-04-04 10:56:07.146881,11.51,22.13,-1,-1,-1
2024-04-04 10:56:07.247249,11.55,22.13,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.347123,11.55,22.35,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.446481,11.51,22.99,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.546285,11.51,22.99,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.646444,11.51,22.75,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.746777,11.51,22.61,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.846927,11.51,22.61,40.3467675,-74.6117885,36.55
2024-04-04 10:56:07.946771,11.51,22.05,40.3467675,-74.6117885,36.55
2024-04-04 10:56:08.047090,11.51,21.51,40.3467675,-74.6117885,36.55
2024-04-04 10:56:08.148405,11.51,21.19,40.3467675,-74.6117885,36.55
2024-04-04 10:56:08.246897,11.51,21.19,40.3467675,-74.6117885,36.55
2024-04-04 10:56:08.347285,11.51,20.61,40.3467675,-74.6117885,36.55
2024-04-04 10:56:08.446657,11.51,20.39,40.3467674,-74.6117885,36.58
2024-04-04 10:56:08.547108,11.51,20.39,40.3467674,-74.6117885,36.58
2024-04-04 10:56:08.646945,11.51,20.59,40.3467674,-74.6117885,36.58
2024-04-04 10:56:08.746512,11.51,20.83,40.3467674,-74.6117885,36.58
2024-04-04 10:56:08.846278,11.49,20.83,40.3467674,-74.6117885,36.58
2024-04-04 10:56:08.946733,11.49,20.79,40.3467674,-74.6117885,36.58
2024-04-04 10:56:09.047164,11.47,20.75,40.3467674,-74.6117885,36.58
2024-04-04 10:56:09.147034,11.51,20.75,40.3467674,-74.6117885,36.58
2024-04-04 10:56:09.246491,11.51,20.59,40.3467674,-74.6117885,36.58
2024-04-04 10:56:09.346302,11.49,20.39,40.3467674,-74.6117885,36.58
2024-04-04 10:56:09.446405,11.45,20.39,40.3467674,-74.611787,37.05
2024-04-04 10:56:09.546483,11.45,20.39,40.3467674,-74.611787,37.05
2024-04-04 10:56:09.646395,11.47,20.67,40.3467674,-74.611787,37.05
2024-04-04 10:56:09.746421,11.45,20.67,40.3467674,-74.611787,37.05
2024-04-04 10:56:09.846636,11.45,21.09,40.3467674,-74.611787,37.05
2024-04-04 10:56:09.947505,11.47,20.91,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.049257,11.47,20.91,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.147750,11.43,20.77,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.247191,11.43,21.09,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.347416,11.43,21.51,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.447395,11.45,21.51,40.3467674,-74.611787,37.05
2024-04-04 10:56:10.547216,11.45,21.95,40.346767,-74.6117863,38.48
2024-04-04 10:56:10.646223,11.43,21.57,40.346767,-74.6117863,38.48
2024-04-04 10:56:10.747118,11.41,21.57,40.346767,-74.6117863,38.48
2024-04-04 10:56:10.847057,11.41,21.57,40.346767,-74.6117863,38.48
2024-04-04 10:56:10.947127,11.43,21.77,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.046677,11.41,21.77,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.146626,11.41,22.23,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.246344,11.37,22.43,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.347151,11.39,22.43,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.447164,11.39,22.37,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.546368,11.39,22.27,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.646796,11.39,22.27,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.746552,11.39,21.89,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.846436,11.37,21.99,40.346767,-74.6117863,38.48
2024-04-04 10:56:11.946464,11.37,21.99,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.046475,11.37,22.27,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.148763,11.37,21.97,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.247499,11.39,21.97,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.346499,11.35,21.55,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.447403,11.35,20.93,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.547332,11.33,20.77,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.648372,11.35,20.77,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.746541,11.35,20.85,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.846953,11.33,20.67,40.3467659,-74.6117867,40.85
2024-04-04 10:56:12.946537,11.33,20.67,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.046477,11.33,20.79,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.146503,11.33,21.01,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.246455,11.33,21.01,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.347239,11.33,21.75,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.446347,11.29,22.09,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.546508,11.33,22.09,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.646313,11.33,21.91,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.746215,11.29,22.35,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.846411,11.31,22.35,40.3467651,-74.6117875,43.32
2024-04-04 10:56:13.946475,11.31,22.29,40.3467651,-74.6117875,43.32
2024-04-04 10:56:14.046522,11.29,22.53,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.146516,11.29,22.53,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.246253,11.29,22.49,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.346873,11.29,22.47,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.447019,11.29,22.47,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.547230,11.27,22.31,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.646928,11.27,22.53,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.746885,11.27,22.31,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.847106,11.23,22.31,40.3467658,-74.6117888,45.82
2024-04-04 10:56:14.946827,11.23,22.41,40.3467658,-74.6117888,45.82
2024-04-04 10:56:15.046664,11.25,22.35,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.146264,11.25,22.35,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.246617,11.25,22.35,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.346208,11.25,22.25,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.446899,11.21,22.25,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.547199,11.21,22.47,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.646441,11.21,22.35,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.746913,11.21,22.35,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.846729,11.21,22.05,40.346767,-74.6117882,48.46
2024-04-04 10:56:15.946451,11.17,21.05,40.346767,-74.6117882,48.46
2024-04-04 10:56:16.046465,11.15,21.05,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.146502,11.15,21.19,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.246646,11.17,20.71,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.346469,11.21,20.71,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.446480,11.17,20.65,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.554962,11.17,20.89,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.647636,11.17,20.85,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.746620,11.15,20.85,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.847091,11.15,20.53,40.3467677,-74.6117871,50.92
2024-04-04 10:56:16.948205,11.13,20.89,40.3467677,-74.6117871,50.92
2024-04-04 10:56:17.049112,11.13,20.89,40.3467677,-74.6117871,50.92
2024-04-04 10:56:17.147206,11.13,21.07,40.3467677,-74.6117871,50.92
2024-04-04 10:56:17.247908,11.13,21.39,40.3467677,-74.6117871,50.92
2024-04-04 10:56:17.346688,11.13,21.39,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.446541,11.13,21.61,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.546483,11.11,21.93,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.646514,11.09,21.93,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.747091,11.09,22.31,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.846432,11.07,22.29,40.346767,-74.6117873,53.18
2024-04-04 10:56:17.946563,11.07,22.29,40.346767,-74.6117873,53.18
2024-04-04 10:56:18.046468,11.07,22.21,40.346767,-74.6117873,53.18
2024-04-04 10:56:18.146208,11.07,22.01,40.346767,-74.6117873,53.18
2024-04-04 10:56:18.246381,11.03,22.01,40.346767,-74.6117873,53.18
2024-04-04 10:56:18.346390,11.03,21.51,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.446363,11.03,21.39,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.546436,11.03,21.39,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.646455,10.99,21.27,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.746700,10.99,21.59,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.847231,11.01,22.19,40.3467664,-74.611787,54.94
2024-04-04 10:56:18.947031,10.99,22.19,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.046446,10.99,22.19,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.146891,11.01,22.21,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.246887,10.97,22.21,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.347135,10.97,22.29,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.446484,10.93,22.19,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.546553,10.95,22.19,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.647107,10.95,22.61,40.3467664,-74.611787,54.94
2024-04-04 10:56:19.746653,10.91,22.33,40.3467677,-74.6117872,56.07
2024-04-04 10:56:19.846446,10.91,22.33,40.3467677,-74.6117872,56.07
2024-04-04 10:56:19.946458,10.91,22.17,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.046492,10.89,22.25,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.146730,10.85,22.25,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.246821,10.85,22.21,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.346743,10.87,22.05,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.446468,10.83,22.05,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.546411,10.83,22.27,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.646454,10.85,22.31,40.3467677,-74.6117872,56.07
2024-04-04 10:56:20.746406,10.85,22.31,40.346768,-74.6117878,56.55
2024-04-04 10:56:20.846402,10.81,22.31,40.346768,-74.6117878,56.55
2024-04-04 10:56:20.946256,10.81,22.01,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.048499,10.81,22.01,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.146719,10.81,20.89,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.247150,10.81,21.19,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.349227,10.81,21.17,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.447662,10.81,21.17,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.546633,10.81,19.27,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.646934,10.79,19.31,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.747443,10.81,19.31,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.846522,10.81,18.95,40.346768,-74.6117878,56.55
2024-04-04 10:56:21.946666,10.79,18.61,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.046626,10.79,18.61,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.146427,10.79,18.45,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.246804,10.75,18.05,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.346897,10.77,18.05,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.446650,10.77,18.33,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.547050,10.75,17.81,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.646259,10.77,17.81,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.749510,10.77,18.29,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.846363,10.73,18.25,40.346768,-74.6117874,56.47
2024-04-04 10:56:22.946469,10.75,18.25,40.346768,-74.6117874,56.47
2024-04-04 10:56:23.046304,10.75,18.53,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.146366,10.75,18.13,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.247262,10.75,18.13,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.359312,10.71,18.33,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.450174,10.71,18.61,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.546785,10.71,18.49,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.646757,10.71,18.49,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.746783,10.71,18.75,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.846321,10.69,19.51,40.3467728,-74.611786,56.66
2024-04-04 10:56:23.946538,10.69,19.51,40.3467728,-74.611786,56.66
2024-04-04 10:56:24.046347,10.69,19.41,40.3467728,-74.611786,56.66
2024-04-04 10:56:24.146531,10.69,20.29,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.246648,10.69,20.29,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.347148,10.69,19.75,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.446521,10.67,20.69,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.547181,10.65,20.69,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.647619,10.65,21.31,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.746927,10.65,21.55,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.846225,10.67,21.55,40.3467803,-74.6117846,56.59
2024-04-04 10:56:24.946506,10.67,21.59,40.3467803,-74.6117846,56.59
2024-04-04 10:56:25.046463,10.65,22.29,40.3467803,-74.6117846,56.59
2024-04-04 10:56:25.146449,10.63,22.29,40.3467803,-74.6117846,56.59
2024-04-04 10:56:25.246462,10.63,22.61,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.346460,10.61,22.83,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.446812,10.63,22.83,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.547329,10.63,23.07,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.647024,10.63,23.01,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.746703,10.63,23.01,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.846669,10.61,23.35,40.3467877,-74.6117809,56.22
2024-04-04 10:56:25.947048,10.61,23.17,40.3467877,-74.6117809,56.22
2024-04-04 10:56:26.046941,10.59,22.93,40.3467877,-74.6117809,56.22
2024-04-04 10:56:26.146513,10.55,22.93,40.3467877,-74.6117809,56.22
2024-04-04 10:56:26.247356,10.55,22.93,40.346796,-74.611776,56.14
2024-04-04 10:56:26.346334,10.55,22.93,40.346796,-74.611776,56.14
2024-04-04 10:56:26.446574,10.57,22.93,40.346796,-74.611776,56.14
2024-04-04 10:56:26.546435,10.57,23.13,40.346796,-74.611776,56.14
2024-04-04 10:56:26.646449,10.55,23.17,40.346796,-74.611776,56.14
2024-04-04 10:56:26.746482,10.53,23.17,40.346796,-74.611776,56.14
2024-04-04 10:56:26.846925,10.53,23.31,40.346796,-74.611776,56.14
2024-04-04 10:56:26.946748,10.53,22.99,40.346796,-74.611776,56.14
2024-04-04 10:56:27.047048,10.51,22.99,40.346796,-74.611776,56.14
2024-04-04 10:56:27.146396,10.51,23.09,40.346796,-74.611776,56.14
2024-04-04 10:56:27.246441,10.49,23.19,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.346474,10.49,23.19,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.446470,10.49,23.29,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.546453,10.49,23.39,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.646560,10.47,23.39,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.749952,10.47,23.25,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.846870,10.47,23.65,40.3468044,-74.6117711,56.08
2024-04-04 10:56:27.946663,10.47,23.65,40.3468044,-74.6117711,56.08
2024-04-04 10:56:28.047902,10.45,23.53,40.3468044,-74.6117711,56.08
2024-04-04 10:56:28.147986,10.45,23.51,40.3468044,-74.6117711,56.08
2024-04-04 10:56:28.246549,10.43,23.51,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.346473,10.45,23.75,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.446300,10.45,24.17,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.546855,10.43,23.95,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.646910,10.43,23.95,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.746394,10.43,24.01,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.846706,10.43,24.11,40.3468128,-74.6117676,56.19
2024-04-04 10:56:28.946734,10.43,24.11,40.3468128,-74.6117676,56.19
2024-04-04 10:56:29.046643,10.43,24.03,40.3468128,-74.6117676,56.19
2024-04-04 10:56:29.146705,10.43,23.93,40.3468128,-74.6117676,56.19
2024-04-04 10:56:29.246671,10.39,23.93,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.346538,10.39,24.15,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.446475,10.37,24.45,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.546393,10.37,24.45,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.646376,10.37,24.59,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.746368,10.37,24.55,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.847080,10.37,24.55,40.3468203,-74.6117644,56.26
2024-04-04 10:56:29.948341,10.39,24.53,40.3468203,-74.6117644,56.26
2024-04-04 10:56:30.047240,10.39,24.37,40.3468203,-74.6117644,56.26
2024-04-04 10:56:30.146697,10.37,24.37,40.3468203,-74.6117644,56.26
2024-04-04 10:56:30.246775,10.31,24.57,40.3468203,-74.6117644,56.26
2024-04-04 10:56:30.347109,10.31,24.59,40.3468203,-74.6117644,56.26
2024-04-04 10:56:30.446784,10.31,24.59,40.3468276,-74.6117607,56.41
2024-04-04 10:56:30.546489,10.29,24.59,40.3468276,-74.6117607,56.41
2024-04-04 10:56:30.646441,10.29,24.57,40.3468276,-74.6117607,56.41
2024-04-04 10:56:30.746617,10.31,24.59,40.3468276,-74.6117607,56.41
2024-04-04 10:56:30.847235,10.31,24.59,40.3468276,-74.6117607,56.41
2024-04-04 10:56:30.946483,10.31,24.33,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.046745,10.31,24.55,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.146440,10.29,24.55,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.246841,10.29,24.57,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.348912,10.29,24.47,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.446899,10.29,24.47,40.3468276,-74.6117607,56.41
2024-04-04 10:56:31.546432,10.29,24.45,40.3468357,-74.6117576,56.54
2024-04-04 10:56:31.646487,10.27,24.55,40.3468357,-74.6117576,56.54
2024-04-04 10:56:31.746471,10.27,24.55,40.3468357,-74.6117576,56.54
2024-04-04 10:56:31.846487,10.27,24.73,40.3468357,-74.6117576,56.54
2024-04-04 10:56:31.946509,10.27,24.33,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.046565,10.27,24.33,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.148774,10.25,24.53,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.247087,10.25,24.77,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.346693,10.23,24.49,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.446812,10.23,24.49,40.3468357,-74.6117576,56.54
2024-04-04 10:56:32.547120,10.23,24.53,40.3468442,-74.6117538,56.76
2024-04-04 10:56:32.646735,10.23,24.75,40.3468442,-74.6117538,56.76
2024-04-04 10:56:32.746637,10.23,24.75,40.3468442,-74.6117538,56.76
2024-04-04 10:56:32.846443,10.23,24.79,40.3468442,-74.6117538,56.76
2024-04-04 10:56:32.946527,10.23,24.81,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.046332,10.21,24.81,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.146466,10.21,24.47,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.246346,10.17,24.47,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.346702,10.13,24.47,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.446875,10.13,24.51,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.546341,10.15,24.63,40.3468442,-74.6117538,56.76
2024-04-04 10:56:33.646470,10.15,24.63,40.3468525,-74.611751,56.62
2024-04-04 10:56:33.746368,10.15,24.65,40.3468525,-74.611751,56.62
2024-04-04 10:56:33.846451,10.13,24.47,40.3468525,-74.611751,56.62
2024-04-04 10:56:33.946495,10.13,24.47,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.046470,10.09,24.67,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.146470,10.09,24.71,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.246475,10.11,24.55,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.346410,10.09,24.55,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.447169,10.09,24.41,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.548614,10.09,24.39,40.3468525,-74.611751,56.62
2024-04-04 10:56:34.646667,10.05,24.39,40.3468612,-74.6117464,56.4
2024-04-04 10:56:34.747222,10.05,24.27,40.3468612,-74.6117464,56.4
2024-04-04 10:56:34.846670,10.05,24.33,40.3468612,-74.6117464,56.4
2024-04-04 10:56:34.946289,10.05,24.33,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.046394,10.05,24.25,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.146325,10.03,24.33,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.246768,10.07,24.33,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.346556,10.07,24.37,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.446484,10.01,24.25,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.546577,10.03,24.25,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.646514,10.03,24.33,40.3468612,-74.6117464,56.4
2024-04-04 10:56:35.746567,10.01,24.49,40.3468699,-74.6117425,56.12
2024-04-04 10:56:35.846485,9.99,24.49,40.3468699,-74.6117425,56.12
2024-04-04 10:56:35.946161,9.97,24.43,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.046466,9.97,24.49,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.146496,9.97,24.49,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.246486,9.97,24.41,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.346491,9.97,24.31,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.446395,9.97,24.37,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.546245,9.95,24.37,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.646842,9.95,24.21,40.3468699,-74.6117425,56.12
2024-04-04 10:56:36.747226,9.93,24.25,40.3468784,-74.6117389,56.0
2024-04-04 10:56:36.847449,9.93,24.25,40.3468784,-74.6117389,56.0
2024-04-04 10:56:36.948042,9.93,24.17,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.047415,9.91,24.13,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.146720,9.93,24.13,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.247274,9.93,24.31,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.347169,9.89,24.31,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.446322,9.87,24.31,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.546670,9.87,24.23,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.647120,9.91,24.23,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.747036,9.89,24.23,40.3468784,-74.6117389,56.0
2024-04-04 10:56:37.846860,9.89,24.05,40.3468869,-74.6117352,56.07
2024-04-04 10:56:37.946908,9.91,24.19,40.3468869,-74.6117352,56.07
2024-04-04 10:56:38.046758,9.91,24.19,40.3468869,-74.6117352,56.07
2024-04-04 10:56:38.146651,9.87,24.13,40.3468869,-74.6117352,56.07
