datetime,ambient_temperature,object_temperature,latitude,longitude,altitude
2024-04-04 11:27:06.143421,9.71,16.87,40.3467725,-74.6117901,34.8
2024-04-04 11:27:06.243772,9.71,17.11,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.343302,9.73,17.09,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.444007,9.71,17.09,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.543312,9.71,17.05,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.643154,9.71,17.17,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.743156,9.71,17.17,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.843145,9.71,17.31,40.3467725,-74.6117899,34.7
2024-04-04 11:27:06.943153,9.75,17.25,40.3467725,-74.6117899,34.7
2024-04-04 11:27:07.042967,9.71,17.25,40.3467725,-74.6117899,34.7
2024-04-04 11:27:07.143995,9.71,17.29,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.245483,9.77,17.15,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.343546,9.73,17.15,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.443861,9.73,17.01,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.543394,9.75,17.09,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.645304,9.73,17.09,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.743512,9.73,17.09,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.844198,9.73,17.01,40.3467728,-74.6117894,34.58
2024-04-04 11:27:07.943455,9.75,17.01,40.3467728,-74.6117894,34.58
2024-04-04 11:27:08.043159,9.73,17.19,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.143123,9.73,17.21,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.243738,9.73,17.03,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.343123,9.75,17.03,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.443400,9.75,17.03,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.543066,9.75,17.11,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.642877,9.77,17.11,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.743071,9.77,17.21,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.843053,9.75,17.05,40.3467735,-74.6117893,34.61
2024-04-04 11:27:08.943115,9.75,17.05,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.043142,9.75,17.11,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.143428,9.73,16.83,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.245575,9.73,16.83,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.344960,9.73,17.13,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.444181,9.77,17.13,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.545236,9.73,17.13,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.645184,9.73,17.19,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.743189,9.73,17.21,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.843601,9.73,17.21,40.3467742,-74.611789,34.65
2024-04-04 11:27:09.943554,9.73,17.11,40.3467742,-74.611789,34.65
2024-04-04 11:27:10.043425,9.73,17.37,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.143482,9.73,17.37,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.242939,9.73,17.05,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.343039,9.73,16.71,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.444015,9.73,16.93,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.543260,9.73,16.93,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.643150,9.73,17.05,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.743101,9.73,16.99,40.3467746,-74.6117902,35.05
2024-04-04 11:27:10.842857,9.75,16.99,40.3467756,-74.6117893,34.95
2024-04-04 11:27:10.943181,9.75,16.73,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.043150,9.73,16.75,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.143106,9.75,16.75,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.243144,9.75,16.97,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.343853,9.73,16.97,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.443538,9.73,16.97,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.544476,9.73,16.99,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.644104,9.75,16.83,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.743938,9.75,16.83,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.843946,9.75,16.99,40.3467756,-74.6117893,34.95
2024-04-04 11:27:11.943955,9.75,17.19,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.043657,9.75,17.19,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.143821,9.75,16.87,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.243528,9.75,17.27,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.342893,9.73,17.27,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.443191,9.73,17.21,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.543189,9.73,17.31,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.644151,9.73,17.31,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.744405,9.73,17.23,40.3467762,-74.6117907,34.82
2024-04-04 11:27:12.843725,9.73,17.11,40.3467765,-74.6117917,34.85
2024-04-04 11:27:12.942938,9.73,16.71,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.043128,9.73,16.71,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.143149,9.73,17.11,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.243156,9.73,17.09,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.343128,9.75,17.09,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.443130,9.75,17.11,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.545697,9.73,17.19,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.644558,9.73,17.19,40.3467765,-74.6117917,34.85
2024-04-04 11:27:13.743903,9.73,17.11,40.3467769,-74.6117924,34.72
2024-04-04 11:27:13.845926,9.73,16.83,40.3467769,-74.6117924,34.72
2024-04-04 11:27:13.944404,9.73,16.83,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.043154,9.73,17.23,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.143987,9.73,17.21,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.243559,9.71,17.21,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.343519,9.71,17.17,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.443349,9.73,17.31,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.542991,9.73,17.31,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.643265,9.73,17.13,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.743719,9.73,17.29,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.843669,9.73,17.29,40.3467769,-74.6117924,34.72
2024-04-04 11:27:14.943668,9.73,17.13,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.043172,9.73,16.83,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.142911,9.73,17.03,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.243015,9.73,17.03,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.343126,9.73,17.07,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.443148,9.73,17.09,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.543251,9.73,17.09,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.642997,9.73,17.09,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.743936,9.73,17.09,40.3467771,-74.6117926,34.69
2024-04-04 11:27:15.845201,9.73,17.09,40.3467771,-74.6117913,34.68
2024-04-04 11:27:15.943743,9.73,17.37,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.044250,9.73,17.33,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.143200,9.73,17.33,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.243283,9.73,17.23,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.343391,9.73,17.21,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.442892,9.77,17.21,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.542986,9.77,17.23,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.643091,9.73,17.21,40.3467771,-74.6117913,34.68
2024-04-04 11:27:16.743002,9.75,17.21,40.3467774,-74.6117905,34.72
2024-04-04 11:27:16.843339,9.75,17.23,40.3467774,-74.6117905,34.72
2024-04-04 11:27:16.943732,9.75,17.35,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.044659,9.77,17.35,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.143181,9.73,17.45,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.242961,9.73,17.43,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.343043,9.75,17.29,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.443138,9.75,17.29,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.543128,9.75,17.15,40.3467774,-74.6117905,34.72
2024-04-04 11:27:17.643054,9.77,17.51,40.3467776,-74.6117893,34.77
2024-04-04 11:27:17.743048,9.75,17.51,40.3467776,-74.6117893,34.77
2024-04-04 11:27:17.842941,9.75,17.29,40.3467776,-74.6117893,34.77
2024-04-04 11:27:17.943645,9.77,17.07,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.043086,9.73,17.07,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.143403,9.73,17.29,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.243306,9.75,17.25,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.343900,9.75,17.25,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.443540,9.75,17.25,40.3467776,-74.6117893,34.77
2024-04-04 11:27:18.543380,9.75,17.35,40.3467776,-74.6117881,34.84
2024-04-04 11:27:18.643203,9.73,17.35,40.3467776,-74.6117881,34.84
2024-04-04 11:27:18.743270,9.73,17.41,40.3467776,-74.6117881,34.84
2024-04-04 11:27:18.843938,9.75,17.27,40.3467776,-74.6117881,34.84
2024-04-04 11:27:18.943930,9.73,17.27,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.043499,9.73,17.23,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.143199,9.73,17.39,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.243647,9.73,17.39,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.343967,9.73,17.43,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.443907,9.73,17.43,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.543165,9.77,17.47,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.643178,9.75,17.47,40.3467776,-74.6117881,34.84
2024-04-04 11:27:19.743165,9.75,17.57,40.3467775,-74.6117875,34.96
2024-04-04 11:27:19.843230,9.73,17.57,40.3467775,-74.6117875,34.96
2024-04-04 11:27:19.943191,9.73,17.57,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.043255,9.73,17.57,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.143929,9.75,17.49,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.246477,9.75,17.49,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.344563,9.75,17.39,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.444873,9.73,17.35,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.544467,9.73,17.35,40.3467775,-74.6117875,34.96
2024-04-04 11:27:20.643051,9.73,17.53,40.3467775,-74.6117866,35.06
2024-04-04 11:27:20.747163,9.73,17.65,40.3467775,-74.6117866,35.06
2024-04-04 11:27:20.843251,9.75,17.65,40.3467775,-74.6117866,35.06
2024-04-04 11:27:20.943815,9.75,17.51,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.043339,9.73,17.37,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.143309,9.77,17.37,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.243274,9.73,17.55,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.344681,9.73,17.37,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.443644,9.75,17.37,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.543132,9.75,17.63,40.3467775,-74.6117866,35.06
2024-04-04 11:27:21.642946,9.75,17.43,40.3467774,-74.611786,35.12
2024-04-04 11:27:21.743162,9.77,17.29,40.3467774,-74.611786,35.12
2024-04-04 11:27:21.843159,9.73,17.29,40.3467774,-74.611786,35.12
2024-04-04 11:27:21.943174,9.73,17.51,40.3467774,-74.611786,35.12
2024-04-04 11:27:22.043159,9.73,17.37,40.3467774,-74.611786,35.12
2024-04-04 11:27:22.143182,9.75,17.37,40.3467774,-74.611786,35.12
2024-04-04 11:27:22.243615,9.75,17.45,40.3467774,-74.611786,35.12
2024-04-04 11:27:22.343376,9.73,17.25,40.3467774,-74.611786,35.12
2024-04-04 11:27:23.684210,9.75,17.35,40.3467774,-74.6117853,35.2
2024-04-04 11:27:23.784070,9.75,17.35,40.3467774,-74.6117853,35.2
2024-04-04 11:27:23.884447,9.73,17.17,40.3467774,-74.6117853,35.2
2024-04-04 11:27:23.984266,9.73,17.09,40.3467774,-74.6117853,35.2
2024-04-04 11:27:24.084258,9.73,17.09,40.3467774,-74.6117853,35.2
2024-04-04 11:27:24.184234,9.73,17.19,40.3467774,-74.6117853,35.2
2024-04-04 11:27:24.284057,9.73,17.21,40.3467774,-74.6117853,35.2
2024-04-04 11:27:24.384607,9.73,17.11,40.3467774,-74.6117853,35.2
2024-04-04 11:27:24.484529,9.71,17.11,40.3467777,-74.6117849,35.17
2024-04-04 11:27:24.584403,9.71,17.15,40.3467777,-74.6117849,35.17
2024-04-04 11:27:24.684494,9.71,17.29,40.3467777,-74.6117849,35.17
2024-04-04 11:27:24.785408,9.73,17.29,40.3467777,-74.6117849,35.17
2024-04-04 11:27:24.884684,9.73,17.33,40.3467777,-74.6117849,35.17
2024-04-04 11:27:24.985372,9.73,17.41,40.3467777,-74.6117849,35.17
2024-04-04 11:27:25.085201,9.73,17.41,40.3467777,-74.6117849,35.17
2024-04-04 11:27:25.184567,9.73,17.35,40.3467777,-74.6117849,35.17
2024-04-04 11:27:25.284456,9.73,17.23,40.3467777,-74.6117849,35.17
2024-04-04 11:27:25.384036,9.73,17.23,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.484098,9.73,17.11,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.584439,9.71,17.15,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.684590,9.69,17.15,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.784570,9.69,17.17,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.884281,9.69,17.07,40.3467778,-74.6117846,35.11
2024-04-04 11:27:25.983954,9.69,17.07,40.3467778,-74.6117846,35.11
2024-04-04 11:27:26.084205,9.67,17.43,40.3467778,-74.6117846,35.11
2024-04-04 11:27:26.184255,9.67,17.33,40.3467778,-74.6117846,35.11
2024-04-04 11:27:26.284124,9.69,17.33,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.384283,9.71,17.31,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.486494,9.71,17.23,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.587267,9.71,17.11,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.684637,9.69,17.11,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.784103,9.69,17.05,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.885104,9.69,16.87,40.3467779,-74.6117844,35.03
2024-04-04 11:27:26.984486,9.71,16.87,40.3467779,-74.6117844,35.03
2024-04-04 11:27:27.084955,9.71,16.67,40.3467779,-74.6117844,35.03
2024-04-04 11:27:27.184463,9.71,17.09,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.284402,9.71,17.09,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.384469,9.71,17.19,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.484219,9.69,17.29,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.584572,9.69,17.29,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.684311,9.69,17.39,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.785222,9.69,17.41,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.884308,9.69,17.41,40.346778,-74.6117843,34.99
2024-04-04 11:27:27.984340,9.69,17.11,40.346778,-74.6117843,34.99
2024-04-04 11:27:28.084027,9.69,17.27,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.184328,9.71,17.27,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.284250,9.69,17.31,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.384367,9.69,17.31,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.484233,9.67,17.31,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.584962,9.73,17.19,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.684943,9.73,17.11,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.790870,9.73,17.01,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.885595,9.69,17.01,40.3467782,-74.6117841,34.95
2024-04-04 11:27:28.985535,9.69,16.95,40.3467782,-74.6117841,34.95
2024-04-04 11:27:29.084878,9.67,17.13,40.3467782,-74.6117841,34.95
2024-04-04 11:27:29.384925,9.69,17.09,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.484462,9.67,17.09,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.584105,9.67,17.27,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.684395,9.65,17.07,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.784301,9.67,17.07,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.884102,9.67,17.03,40.3467785,-74.6117839,34.92
2024-04-04 11:27:29.985049,9.65,17.23,40.3467785,-74.6117839,34.92
2024-04-04 11:27:30.085051,9.67,17.23,40.3467785,-74.6117839,34.92
2024-04-04 11:27:30.184015,9.67,17.17,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.284247,9.67,17.25,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.384272,9.65,17.25,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.484277,9.67,17.17,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.584261,9.67,17.33,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.684700,9.69,17.33,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.784663,9.67,17.21,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.884445,9.67,17.37,40.3467786,-74.6117841,34.96
2024-04-04 11:27:30.984969,9.65,16.89,40.3467786,-74.6117841,34.96
2024-04-04 11:27:32.229942,9.69,17.17,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.329193,9.67,17.07,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.429243,9.69,17.07,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.529371,9.69,17.25,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.629228,9.67,17.29,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.729259,9.69,17.29,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.829441,9.71,17.19,40.3467786,-74.6117846,35.03
2024-04-04 11:27:32.932161,9.71,17.21,40.3467786,-74.6117846,35.03
2024-04-04 11:27:33.031115,9.69,17.17,40.3467786,-74.6117846,35.03
2024-04-04 11:27:33.129549,9.69,17.17,40.3467786,-74.6117849,35.05
2024-04-04 11:27:33.229072,9.69,17.07,40.3467786,-74.6117849,35.05
2024-04-04 11:27:33.329970,9.67,17.05,40.3467786,-74.6117849,35.05
2024-04-04 11:27:33.429592,9.69,17.05,40.3467786,-74.6117849,35.05
2024-04-04 11:27:33.529558,9.69,17.05,40.3467777,-74.6117852,35.02
2024-04-04 11:27:33.630185,9.69,17.15,40.3467777,-74.6117852,35.02
2024-04-04 11:27:33.729323,9.67,17.15,40.3467777,-74.6117852,35.02
2024-04-04 11:27:33.829296,9.67,16.99,40.3467777,-74.6117852,35.02
2024-04-04 11:27:33.929131,9.69,17.03,40.3467777,-74.6117852,35.02
2024-04-04 11:27:34.029026,9.69,17.03,40.3467777,-74.6117852,35.02
2024-04-04 11:27:34.129701,9.69,16.97,40.3467777,-74.6117852,35.02
2024-04-04 11:27:34.229380,9.67,17.03,40.3467777,-74.6117852,35.02
2024-04-04 11:27:34.329315,9.71,17.03,40.3467777,-74.6117852,35.02
2024-04-04 11:27:34.429245,9.71,16.99,40.3467776,-74.611785,34.99
2024-04-04 11:27:34.529106,9.69,17.03,40.3467776,-74.611785,34.99
2024-04-04 11:27:34.629216,9.69,17.03,40.3467776,-74.611785,34.99
2024-04-04 11:27:34.729332,9.69,17.15,40.3467776,-74.611785,34.99
2024-04-04 11:27:34.829323,9.69,16.99,40.3467776,-74.611785,34.99
2024-04-04 11:27:34.929342,9.69,16.99,40.3467776,-74.611785,34.99
